fault_node,node,ua,ua_angle,ub,ub_angle,uc,uc_angle,ia,ia_angle,ib,ib_angle,ic,ic_angle
32,3,6233.8253,-0.1014,6889.1118,-2.092,6546.5855,2.1224,39.5279,-0.3275,21.6785,-1.9291,10.4347,0.6604
32,4,6170.8199,-0.1144,6908.9955,-2.0909,6529.8647,2.1244,38.6704,2.7532,12.0346,-0.3675,17.1674,2.2991
32,5,6130.8918,-0.1295,6921.8545,-2.0914,6527.0234,2.1264,23.3491,-0.6962,8.6236,-1.9939,13.2433,1.6795
32,6,6120.6352,-0.1338,6909.6049,-2.0931,6542.9467,2.1256,3.3311,1.7725,0.6813,1.9614,3.1007,-1.3433
32,7,6113.2384,-0.1393,6896.1342,-2.0944,6557.3331,2.1245,48.2581,-0.8009,33.8002,2.0955,11.5364,-1.1201
32,8,6045.8377,-0.1546,6924.8901,-2.0951,6548.3485,2.1287,30.6596,2.4638,31.2006,-1.0134,18.1508,2.0238
32,9,6052.5863,-0.153,6920.6439,-2.0952,6550.9033,2.1282,1.3937,0.1,3.2988,1.9744,3.6403,-1.2907
32,10,6061.7451,-0.1514,6919.2675,-2.0949,6549.3801,2.1278,1.359,-1.2687,1.3073,-1.512,2.0705,1.6851
32,11,6069.3771,-0.1493,6915.9274,-2.0948,6550.8028,2.1274,14.0562,-0.9402,13.5603,2.0625,4.3999,-1.0659
32,12,6032.1047,-0.1596,6941.3464,-2.0954,6542.1697,2.1311,19.2343,2.0052,30.1104,-1.2607,11.3132,1.8717
32,13,5996.0033,-0.1713,6941.5402,-2.0956,6543.6561,2.1312,8.966,-1.1135,3.2956,-1.2952,8.3903,1.8568
32,14,5959.0424,-0.179,6938.1206,-2.097,6553.8651,2.1314,53.6878,-0.3806,11.8349,2.3296,7.8845,-1.5271
32,15,5839.9121,-0.1988,6953.6887,-2.0991,6559.1923,2.1345,100.1858,2.3959,8.3741,-0.0554,13.9636,-1.2203
32,16,5770.965,-0.2444,6975.1174,-2.0988,6547.4154,2.1373,21.8142,-0.9602,15.1938,-1.4178,13.5027,1.7773
32,17,5702.8591,-0.2723,6974.6032,-2.0996,6552.9289,2.1376,35.115,2.0366,36.2073,1.6845,22.3651,-1.4155
32,18,6326.0582,-0.0646,6832.3184,-2.0941,6586.3606,2.1158,63.1769,2.0687,10.215,1.1569,39.1762,-1.3869
32,19,6241.3875,-0.0983,6875.2744,-2.0931,6559.3643,2.121,5.5884,-1.0099,27.8018,-1.4934,28.7198,1.6652
32,20,6157.7605,-0.1232,6880.65,-2.0952,6569.7287,2.1228,13.2299,-0.2642,20.2152,1.89,27.2482,-1.3389
32,21,6104.5282,-0.1376,6897.2965,-2.0945,6557.5258,2.1247,6.8185,3.0824,7.7716,1.4562,2.3023,2.4525
32,22,6228.9686,-0.0955,6862.5333,-2.0929,6564.5438,2.1192,6.6644,0.7375,28.6069,2.0329,33.9786,-1.1246
32,23,6156.9672,-0.1176,6890.8091,-2.0906,6537.1643,2.1219,16.4482,-2.012,12.9624,1.534,20.8313,2.0876
32,24,6065.5045,-0.1443,6934.5519,-2.0926,6528.5291,2.1288,19.8449,1.1995,28.5923,-1.3412,6.425,-0.8667
32,25,6100.9677,-0.1351,6931.5874,-2.0918,6525.1608,2.128,35.1585,2.2755,18.2569,-1.0903,2.9908,2.1122
32,26,6068.6976,-0.1485,6932.684,-2.0918,6524.2784,2.1281,31.5693,-0.7497,0.3994,-2.0043,6.7216,2.046
32,27,6014.1293,-0.1567,6933.2738,-2.0928,6530.3784,2.1287,20.9852,2.2447,24.2952,1.9829,33.4702,-1.1384
32,28,5994.7616,-0.1649,6947.5976,-2.0913,6514.5811,2.1299,46.3019,2.2897,41.9772,-1.1471,29.7704,2.0767
32,29,5909.9077,-0.2081,6942.5976,-2.0883,6498.0306,2.1276,80.9437,-1.3972,84.813,1.79,28.6958,1.8113
32,30,5800.1614,-0.2414,7004.5499,-2.095,6510.5839,2.1394,110.7138,1.8121,100.7297,-1.3701,6.7254,-1.2341
32,31,5758.1856,-0.2814,6979.6158,-2.0951,6522.9945,2.1361,82.643,-1.1642,63.6324,1.84,3.6319,2.4482
32,32,5664.3153,-0.314,7015.7447,-2.0995,6533.3762,2.1432,147.7246,1.8509,79.4554,-1.3391,5.3264,1.1402
19,0,6667.0883,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,205.0652,-1.3292,33.4659,1.8124,15.854,1.8124
19,1,6368.9882,-0.0881,6717.0444,-2.1025,6691.4423,2.1047,33.6425,0.9093,13.8016,-2.2356,25.2833,-1.1028
19,2,6314.5502,-0.1015,6747.7861,-2.1021,6674.6882,2.1086,36.91,2.4143,37.2511,-1.0231,24.8427,2.049
19,3,6288.1312,-0.1094,6744.5706,-2.1034,6683.558,2.1088,2.1586,0.6353,14.5672,1.8452,17.2223,-1.3191
19,4,6268.0462,-0.1184,6756.985,-2.1026,6672.8886,2.11,5.7688,2.3808,4.3063,-0.9013,7.4948,1.9388
19,5,6245.7903,-0.1308,6769.357,-2.1028,6668.4216,2.1118,4.5563,-0.5554,5.115,-1.6043,0.9554,-0.4392
19,6,6208.9499,-0.1447,6775.4409,-2.1028,6665.4267,2.1125,16.2056,2.0005,5.342,-1.3049,1.421,1.9761
19,7,6195.7544,-0.1583,6773.6154,-2.1025,6664.5133,2.1122,11.0409,-1.1088,8.1669,1.8348,6.4975,-1.2619
19,8,6197.8532,-0.1576,6775.4456,-2.1023,6662.3202,2.1123,2.4164,2.4986,4.3112,-1.1753,4.8391,1.9175
19,9,6194.1504,-0.1596,6774.8315,-2.1025,6664.1895,2.1123,2.463,1.7984,3.6724,1.8114,5.4425,-1.3319
19,10,6194.1161,-0.1608,6776.6427,-2.1023,6661.8693,2.1125,1.4263,-1.0791,2.226,-1.443,1.4366,1.2943
19,11,6192.5823,-0.1625,6777.7499,-2.1019,6658.7667,2.1124,6.8083,-1.1824,2.9446,-1.442,7.2758,1.8764
19,12,6194.4895,-0.1601,6774.4814,-2.1021,6661.742,2.1121,7.5354,2.3572,2.9222,-0.2575,1.8518,-2.9712
19,13,6201.1255,-0.1583,6770.557,-2.1022,6664.4329,2.1116,8.2848,-0.8508,7.2057,2.0894,4.0763,-0.9641
19,14,6202.9781,-0.1555,6773.3215,-2.1024,6663.9501,2.1121,0.9822,0.4226,4.7593,-1.4403,3.594,1.7504
19,15,6210.3337,-0.1504,6767.9863,-2.1028,6669.094,2.1116,1.5592,-0.8114,6.0681,1.8571,6.522,-1.2949
19,16,6214.5805,-0.1475,6768.486,-2.1027,6668.1375,2.1116,5.3317,1.7066,4.0231,-1.4048,2.2102,-1.4231
19,17,6221.7484,-0.1446,6766.3961,-2.1022,6665.8863,2.111,3.0015,-1.3941,1.4812,1.7392,1.5718,1.7394
19,18,6279.4685,-0.1219,6708.9074,-2.1032,6699.452,2.104,3.2115,1.7088,102.8392,1.8674,75.8113,-1.2744
19,19,6160.776,-0.1869,6801.6122,-2.0996,6633.8502,2.1144,131.1594,1.8603,114.97,-1.2884,90.9926,1.8471
19,20,6173.8352,-0.1695,6779.3421,-2.102,6658.8889,2.1127,16.2112,1.9968,17.6847,1.7725,19.8744,-1.3743
19,21,6182.9673,-0.1658,6779.4253,-2.1022,6659.6864,2.1128,2.1286,1.6273,1.8863,-1.2182,1.7238,-1.19
19,22,6306.1958,-0.1058,6749.664,-2.102,6673.2112,2.1088,5.7788,-0.4249,4.1276,2.2853,8.598,-0.97
19,23,6294.4268,-0.1107,6754.3717,-2.1012,6665.8033,2.109,7.9417,2.7602,9.0266,-1.1447,18.2145,1.9258
19,24,6280.9291,-0.1171,6751.7095,-2.1025,6674.7404,2.1093,9.7684,-0.9366,18.803,1.8883,16.2299,-1.3375
19,25,6249.2812,-0.1298,6768.92,-2.1027,6667.6501,2.1116,1.2122,1.1228,5.2373,-1.3494,2.2502,1.8862
19,26,6255.341,-0.1276,6764.2087,-2.1024,6668.2032,2.1109,2.6315,-1.6145,4.2149,1.7484,0.5379,2.1316
19,27,6261.2621,-0.125,6762.1004,-2.1024,6669.5681,2.1106,0.4712,-1.1312,2.3498,1.9469,1.6047,-1.1949
19,28,6267.127,-0.1227,6762.6231,-2.1024,6669.1298,2.1107,8.6892,1.8716,18.608,-1.2203,6.7013,1.9065
19,29,6259.0519,-0.1271,6760.8018,-2.1018,6666.7461,2.1102,2.2086,2.4061,1.2401,-1.6038,3.7021,1.8805
19,30,6253.5954,-0.131,6757.9518,-2.1019,6668.3135,2.1098,8.1727,-1.0167,4.5661,1.857,1.3794,-1.3924
19,31,6239.4278,-0.1354,6759.8142,-2.1021,6668.5051,2.1101,3.8484,2.1007,3.1982,1.9153,5.1093,-1.1995
19,32,6230.3462,-0.1401,6764.5125,-2.1017,6663.8329,2.1105,2.2597,2.8395,3.189,-1.0793,6.8933,1.8792
7,0,6666.9794,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,119.1286,-1.4598,80.0427,-1.4598,76.8438,1.6818
7,1,6490.0461,-0.0682,6549.5138,-2.1039,6782.5263,2.0838,66.3143,-1.1904,75.3432,1.6789,29.5511,-1.6133
7,2,6412.872,-0.0987,6503.3751,-2.1059,6816.8411,2.0789,12.7298,-1.2126,29.4786,1.7651,16.967,-1.3731
7,3,6365.7998,-0.119,6497.6705,-2.1055,6817.6322,2.078,11.9377,-0.8828,0.9817,-0.722,2.8477,1.963
7,4,6318.6354,-0.1334,6492.4935,-2.1057,6821.2713,2.0774,14.0563,-2.3124,26.7297,1.7392,7.6991,1.5877
7,5,6253.2624,-0.1553,6520.2803,-2.1106,6835.089,2.0833,32.0224,1.7581,2.2731,1.9413,22.9204,-1.4379
7,6,6212.0206,-0.1874,6547.3058,-2.1105,6821.1185,2.0867,63.3753,-0.9369,28.0441,2.2866,3.8747,0.0729
7,7,6114.3979,-0.2146,6596.631,-2.1126,6808.9804,2.094,187.2353,1.9617,68.2419,-1.1591,21.246,1.9547
7,8,6137.9865,-0.1983,6586.5421,-2.1127,6814.2575,2.0927,14.2592,2.2772,13.3146,-1.0098,12.3596,2.0709
7,9,6147.9195,-0.1935,6582.9115,-2.1133,6819.4557,2.0925,12.9722,2.1391,7.0628,-1.0228,4.4424,-1.1591
7,10,6164.3629,-0.1902,6575.0645,-2.1126,6819.2117,2.0912,11.9212,-0.9287,10.7873,2.063,0.9851,-1.2972
7,11,6178.2159,-0.1855,6576.3831,-2.1124,6817.2603,2.0912,7.0328,-1.1014,3.8943,1.7758,0.8406,2.3206
7,12,6173.684,-0.1862,6576.1757,-2.1126,6818.9714,2.0913,3.8026,2.1048,2.5479,-1.4304,0.5726,0.6064
7,13,6167.7961,-0.1876,6572.6569,-2.1131,6823.0938,2.0911,1.7154,-0.5313,0.6969,0.8301,1.316,-1.783
7,14,6160.1087,-0.189,6569.4538,-2.1133,6825.9258,2.0908,11.9706,2.0326,0.6958,-0.0822,10.3135,-1.154
7,15,6178.5554,-0.1839,6556.2358,-2.1126,6828.4632,2.0888,11.066,-1.1258,20.5918,2.0312,5.9983,-1.1072
7,16,6195.75,-0.1791,6556.3823,-2.1123,6826.4214,2.0886,4.7644,-0.7503,6.168,-1.2231,5.5865,1.9619
7,17,6210.3986,-0.1722,6549.6471,-2.1124,6830.3624,2.0878,2.4713,0.9371,4.071,1.9837,8.8942,-1.3112
7,18,6421.8545,-0.0862,6562.5137,-2.1074,6795.5201,2.0871,63.2763,1.7312,41.5295,-1.3444,25.5155,-1.3613
7,19,6324.3076,-0.1323,6540.1979,-2.1054,6795.4071,2.0833,39.9841,-1.576,53.202,1.7589,20.5006,1.731
7,20,6211.4691,-0.1734,6578.4963,-2.1124,6816.4532,2.0915,24.536,0.8884,18.2896,-1.625,30.649,-1.3409
7,21,6193.9255,-0.1794,6583.8794,-2.112,6811.7697,2.092,5.817,2.2846,10.0779,-1.254,8.0623,1.8947
7,22,6391.8143,-0.1057,6505.6879,-2.1067,6820.2634,2.0796,14.596,-1.2448,2.2236,-1.3831,13.8959,1.8301
7,23,6353.5804,-0.1133,6506.6205,-2.1097,6836.3429,2.0811,31.0658,1.8844,3.5886,1.617,22.1763,-1.3487
7,24,6336.1615,-0.1275,6512.4829,-2.1094,6832.0448,2.0817,19.6265,-1.1491,9.7334,1.9487,1.4951,-0.8305
7,25,6259.7566,-0.1528,6522.4664,-2.1107,6834.275,2.0836,2.2345,1.9076,0.95,-1.3046,0.977,-1.2621
7,26,6272.3346,-0.1487,6525.1387,-2.1105,6832.0585,2.0838,10.892,2.53,5.0571,-1.148,3.238,1.9438
7,27,6286.4434,-0.146,6523.8055,-2.1105,6832.5739,2.0837,14.2514,-0.6519,6.4982,1.8643,6.0666,-1.3623
7,28,6298.4943,-0.1412,6528.7485,-2.1099,6826.6892,2.084,1.6482,-1.7597,11.7506,-1.3548,15.4179,1.8206
7,29,6273.8572,-0.147,6535.9427,-2.1115,6832.3595,2.0857,13.2555,1.8466,2.3633,2.0883,15.7374,-1.2212
7,30,6262.4106,-0.1545,6545.9954,-2.1104,6821.2326,2.0865,0.6073,2.3165,11.7036,-1.2082,10.307,1.938
7,31,6248.6191,-0.1613,6542.6453,-2.1102,6821.2889,2.0859,16.6671,-0.9104,8.5854,2.0576,2.4744,2.1164
7,32,6230.2423,-0.1649,6546.9616,-2.1108,6823.0421,2.0868,13.4711,2.4817,4.3739,-0.8777,3.1339,1.5052
28,0,6666.9711,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,222.1516,-1.2678,137.1481,1.8738,101.3931,-1.2678
28,1,6476.0255,-0.0646,6786.2783,-2.0895,6581.2454,2.1074,37.1334,1.4098,163.3502,-1.3102,130.6687,1.8412
28,2,6345.3029,-0.106,6733.4483,-2.0929,6627.2472,2.1021,95.9039,-0.772,100.5284,1.9472,52.9887,-1.3111
28,3,6279.1008,-0.1123,6747.179,-2.0954,6635.1187,2.1052,45.4322,2.5223,36.8823,1.6459,49.0049,-1.2567
28,4,6248.1131,-0.1253,6784.1608,-2.0937,6607.3638,2.1092,6.758,1.9856,31.8656,-1.3083,24.2109,1.8327
28,5,6204.1931,-0.1412,6808.5525,-2.0927,6589.4047,2.1119,76.2969,-0.6759,48.8204,2.3951,11.1333,-0.2885
28,6,6224.7084,-0.1306,6802.9057,-2.0927,6592.041,2.1112,8.0195,-0.9879,18.3929,1.8274,15.95,-1.3342
28,7,6245.3864,-0.1184,6821.846,-2.0909,6572.0779,2.1128,22.7914,2.1947,27.1026,-1.2112,18.9522,1.8703
28,8,6223.6297,-0.1225,6822.5548,-2.0914,6574.5088,2.1131,13.9918,2.4013,7.5486,-1.3517,5.8879,1.5926
28,9,6227.6548,-0.1215,6820.4331,-2.0914,6576.0249,2.1129,4.0433,2.6546,1.2757,0.0594,1.1476,-1.8472
28,10,6236.4049,-0.1205,6816.9178,-2.0914,6577.4635,2.1124,3.1102,-0.0578,1.2493,-2.6703,0.5046,-0.0028
28,11,6244.7205,-0.1189,6812.9426,-2.0913,6578.8586,2.1118,13.7046,-0.5863,13.2374,2.1988,8.6927,-1.2105
28,12,6226.7014,-0.1227,6823.4446,-2.0917,6576.0242,2.1134,15.3294,2.348,18.1667,-1.0547,8.1017,1.9923
28,13,6211.8787,-0.1271,6818.1854,-2.0923,6582.0531,2.113,6.1823,-0.5387,4.4768,1.8975,4.7659,-1.2619
28,14,6199.5382,-0.1298,6818.8113,-2.0922,6581.6342,2.1131,15.7044,2.181,9.4895,1.6836,10.8367,-1.4345
28,15,6175.952,-0.1441,6826.8986,-2.0919,6575.5436,2.114,7.7852,-1.0064,6.3941,-1.4501,5.6177,1.7101
28,16,6137.0559,-0.1593,6827.824,-2.092,6575.9761,2.1142,7.0908,2.236,8.121,1.6769,2.9528,-1.4399
28,17,6113.2905,-0.1733,6837.5125,-2.0923,6573.0554,2.1156,14.156,-0.8264,20.6635,2.0385,19.2558,-1.1735
28,18,6436.2076,-0.0723,6792.1234,-2.0896,6578.9984,2.1082,12.1578,2.3962,8.1758,-0.9769,1.3799,2.2463
28,19,6364.3448,-0.088,6797.0802,-2.0894,6575.5576,2.1088,6.9945,-2.7584,8.8561,1.9625,2.6526,2.1432
28,20,6294.062,-0.1054,6809.5175,-2.0903,6574.4252,2.1108,6.4079,2.0336,1.5801,-1.8204,1.6022,-1.0467
28,21,6272.3426,-0.1123,6805.9362,-2.09,6574.5126,2.1102,8.0686,-1.5499,7.9574,1.7777,3.427,1.7497
28,22,6290.7478,-0.1238,6757.1264,-2.0923,6612.1649,2.1049,9.3322,-1.5826,12.069,-1.047,29.7297,1.9966
28,23,6150.2586,-0.1637,6798.2515,-2.096,6613.9206,2.1122,29.072,-0.1164,65.1726,2.262,59.6216,-0.9836
28,24,6049.5149,-0.1965,6874.5244,-2.0944,6567.9697,2.1216,56.3687,2.4504,87.5254,-0.9561,59.2823,2.1589
28,25,6163.2571,-0.1497,6831.6871,-2.0932,6581.2785,2.1153,63.8251,2.3928,66.0005,-0.9307,18.5847,2.2641
28,26,6088.6855,-0.1723,6839.1503,-2.0925,6573.4028,2.1159,19.376,2.9217,6.6489,1.4541,21.18,1.8185
28,27,6007.9178,-0.2041,6857.225,-2.0973,6593.4356,2.1207,22.3114,1.5323,23.903,1.9155,49.2586,-1.3266
28,28,5982.7959,-0.2239,6882.8584,-2.0952,6568.8941,2.1231,142.5945,1.9128,47.7742,-1.2702,31.6799,1.8434
28,29,6000.4709,-0.2176,6881.8655,-2.0949,6567.5712,2.1228,11.3051,1.3982,23.9845,-1.3836,0.9801,2.0845
28,30,6023.9601,-0.2092,6867.37,-2.0937,6566.7822,2.1203,26.666,-1.3104,32.1534,1.7451,6.5172,-1.51
28,31,6046.504,-0.1936,6876.9499,-2.0925,6555.0417,2.1209,45.8598,2.2306,33.1161,-1.1332,12.6099,1.8232
28,32,6091.0536,-0.1835,6856.5095,-2.0915,6558.7988,2.1177,26.1157,-0.847,4.7792,-2.2901,16.8982,1.8886
0,0,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,1,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.7854,0.0,0.7854
0,2,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.8158,0.0,1.8158,0.0,1.8158
0,3,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.4464,0.0,0.0,0.0,0.0
0,4,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,1.5708,0.0,1.5708
0,5,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.1071,0.0,-1.3258,0.0,-1.3258
0,6,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-1.4464,0.0,-1.4464
0,7,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.3258,0.0,-1.3258
0,8,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.4877,0.0,0.0,0.0,0.0
0,9,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,0.0,0.0,0.0
0,10,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.6952,0.0,0.0,0.0,0.0
0,11,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.6952,0.0,1.1071,0.0,1.1071
0,12,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.3258,0.0,1.212,0.0,1.212
0,13,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.8158,0.0,3.1416,0.0,3.1416
0,14,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.8158,0.0,1.5708,0.0,1.5708
0,15,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,16,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.6952,0.0,1.9296,0.0,1.9296
0,17,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.3258,0.0,1.5708,0.0,1.5708
0,18,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-0.588,0.0,-0.588
0,19,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.5708,0.0,-1.5708
0,20,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-2.0344,0.0,2.3562,0.0,2.3562
0,21,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,22,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-2.2143,0.0,1.9296,0.0,1.9296
0,23,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-1.5708,0.0,-1.5708
0,24,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,1.8158,0.0,1.8158
0,25,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,26,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.7359,0.0,-1.5708,0.0,-1.5708
0,27,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,0.0,0.0,0.0
0,28,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-0.5191,0.0,-0.5191
0,29,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.3258,0.0,-1.3258
0,30,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.4464,0.0,1.4464,0.0,1.4464
0,31,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.1071,0.0,-0.7854,0.0,-0.7854
0,32,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,0.0,0.0,0.0
20,0,6667.101,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,237.1544,-1.1379,37.0897,2.0037,26.6977,-1.1379
20,1,6414.9338,-0.0613,6707.8332,-2.0929,6640.0078,2.0988,68.1118,2.328,31.8072,-1.1324,28.5698,2.0081
20,2,6315.3802,-0.0908,6723.1174,-2.0959,6650.1369,2.1023,15.0309,2.3967,3.0725,1.3207,3.9259,1.5806
20,3,6269.2739,-0.1106,6738.9356,-2.0978,6653.4895,2.1053,2.829,-0.9547,14.9197,-1.3529,14.2801,1.8178
20,4,6232.2026,-0.1224,6734.1844,-2.1005,6671.7439,2.106,6.7623,-0.8778,0.5184,1.2236,1.5396,2.808
20,5,6189.8441,-0.1336,6730.0492,-2.1033,6690.2957,2.1068,20.0361,1.8745,9.6424,-1.2728,9.5828,-1.2669
20,6,6139.7473,-0.1526,6713.6181,-2.1055,6711.116,2.1057,14.0024,2.1053,30.7497,1.7906,23.0975,-1.3139
20,7,6118.7449,-0.1707,6731.2777,-2.1057,6703.5169,2.1081,5.4919,-1.5371,15.5533,-1.3811,20.5601,1.7416
20,8,6120.0267,-0.1707,6730.1485,-2.1057,6704.4071,2.108,3.2275,-0.8691,3.3375,1.9474,2.8066,-1.3768
20,9,6115.7031,-0.1726,6731.6072,-2.1059,6704.7575,2.1083,2.2147,2.0274,3.0164,-1.2117,1.0657,1.8761
20,10,6112.4238,-0.1746,6730.4296,-2.1061,6706.2722,2.1082,2.2914,-1.2809,2.0341,1.8914,0.7231,1.8506
20,11,6108.2348,-0.1762,6731.0794,-2.1064,6707.9542,2.1085,4.9344,2.3163,2.8602,1.8159,4.1594,-1.0967
20,12,6116.017,-0.1742,6729.6121,-2.1059,6705.8929,2.108,8.3806,-0.9039,2.7747,2.0658,1.0192,2.8241
20,13,6120.8664,-0.1703,6730.3836,-2.1054,6702.6052,2.1079,3.1163,2.2248,1.0317,-1.2156,1.2181,1.6669
20,14,6126.0067,-0.168,6730.0209,-2.1052,6701.6267,2.1078,3.503,-1.4742,4.7445,-1.1342,10.3319,1.9482
20,15,6132.7301,-0.1625,6725.2201,-2.106,6708.0949,2.1075,2.4103,1.1696,4.6983,2.0288,10.9606,-1.2065
20,16,6146.8288,-0.155,6724.2832,-2.1049,6702.1712,2.1068,0.5273,2.2645,1.8387,1.8246,1.0674,-1.222
20,17,6160.7467,-0.1484,6726.0451,-2.1038,6695.085,2.1065,1.1017,2.7788,3.2065,-1.2558,4.7695,1.8296
20,18,6345.8981,-0.0863,6704.4319,-2.092,6636.6785,2.0979,41.0729,-1.9056,71.8211,1.6984,20.7649,1.7277
20,19,6208.0847,-0.1333,6769.5025,-2.1001,6652.019,2.1104,58.6045,1.6516,89.5976,-1.4492,27.7204,1.7245
20,20,6088.5333,-0.1875,6736.3559,-2.108,6714.8233,2.1099,119.0593,1.7187,18.6013,1.7102,60.0,-1.4207
20,21,6095.4399,-0.1823,6737.0809,-2.1071,6709.1365,2.1096,6.0919,2.0949,6.5684,-1.2171,4.2833,1.7573
20,22,6300.5082,-0.0957,6724.6517,-2.0969,6655.2984,2.103,6.1494,1.8326,4.1955,-1.3486,1.1387,-1.2682
20,23,6272.7561,-0.1076,6722.1118,-2.0986,6666.4434,2.1035,9.6177,-0.9789,0.256,0.9134,2.7156,2.2711
20,24,6253.6378,-0.1128,6721.0521,-2.0997,6673.2864,2.1039,0.4838,-0.4306,3.8879,1.9227,3.3806,-1.2502
20,25,6196.1037,-0.1324,6729.3928,-2.1028,6687.5535,2.1065,5.9116,-1.2769,0.1921,1.9133,5.3566,1.8535
20,26,6209.2631,-0.1277,6727.4707,-2.1023,6685.2927,2.106,1.1019,0.1372,6.0425,-1.4315,3.0642,1.7986
20,27,6218.7373,-0.1234,6720.5275,-2.1019,6686.4727,2.1049,1.6986,-1.1711,10.0481,1.7255,8.0056,-1.443
20,28,6228.0823,-0.1202,6723.2261,-2.1009,6679.2159,2.1048,13.4069,2.1182,9.7029,-1.3158,4.1649,1.4609
20,29,6218.7299,-0.1265,6715.9304,-2.1012,6684.6764,2.104,6.7126,-1.2265,8.2119,1.8599,1.5786,-1.3439
20,30,6203.7822,-0.1325,6719.7858,-2.1019,6687.0673,2.1048,11.8387,-0.7376,2.8391,2.4253,1.5097,2.4761
20,31,6187.1685,-0.136,6723.916,-2.1027,6689.4453,2.1057,14.0267,2.3522,6.452,-1.034,1.7729,1.2497
20,32,6174.9697,-0.1412,6723.3263,-2.1036,6694.8595,2.1061,0.9084,0.699,2.4995,1.9023,4.5933,-1.3053
22,0,6667.1222,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,201.5404,-1.4617,31.5635,1.6798,64.4539,1.6798
22,1,6439.5418,-0.0667,6704.0372,-2.1098,6741.1773,2.1066,40.6979,1.4867,45.9861,1.741,69.3466,-1.4697
22,2,6282.8086,-0.1415,6786.6386,-2.1145,6730.0994,2.1196,51.5403,-0.6734,27.7533,2.4858,26.3795,-1.1392
22,3,6285.9872,-0.1381,6778.8417,-2.1146,6734.6176,2.1186,1.0597,-0.0249,11.7214,1.8855,13.9201,-1.3705
22,4,6293.5605,-0.1328,6775.3106,-2.1131,6726.911,2.1174,15.3888,2.445,8.2615,-0.7233,6.7716,1.7641
22,5,6308.246,-0.1292,6767.6418,-2.1126,6727.8326,2.1162,25.4602,-0.904,19.4642,2.1168,5.5745,-1.1065
22,6,6321.437,-0.119,6765.5103,-2.1126,6728.8411,2.1159,5.8735,2.1297,11.2417,-1.2008,10.1022,1.9326
